Info 0    [00:27:55.523] Starting TS Server
Info 36624[02:03:38.947] getCompletionsAtPosition: isCompletionListBlocker: 0.01887200027704239
Info 36625[02:03:38.947] Returning an empty list because completion was requested in an invalid position.
Info 36626[02:03:38.948] getCompletionData: Get current token: 0.033646002411842346
Info 36627[02:03:38.948] getCompletionData: Is inside comment: 0.007515996694564819
Info 36628[02:03:38.948] getCompletionData: Get previous token: 0.08326200395822525
Info 36629[02:03:38.948] getCompletionsAtPosition: isCompletionListBlocker: 0.023148000240325928
Info 36630[02:03:38.948] Returning an empty list because completion was requested in an invalid position.
Info 36631[02:03:39.155] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36632[02:03:39.204] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 663 structureChanged: false structureIsReused:: Completely Elapsed: 47.925223000347614ms
Info 36633[02:03:39.204] Different program with same set of files
Info 36634[02:03:40.039] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36635[02:03:40.118] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 664 structureChanged: false structureIsReused:: Completely Elapsed: 78.0149879977107ms
Info 36636[02:03:40.118] Different program with same set of files
Info 36637[02:03:40.343] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36638[02:03:40.395] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 665 structureChanged: false structureIsReused:: Completely Elapsed: 52.73029799759388ms
Info 36639[02:03:40.395] Different program with same set of files
Info 36640[02:03:40.396] getCompletionData: Get current token: 0.031901001930236816
Info 36641[02:03:40.396] getCompletionData: Is inside comment: 0.004175998270511627
Info 36642[02:03:40.396] getCompletionData: Get previous token: 0.08732400089502335
Info 36643[02:03:40.396] getCompletionsAtPosition: isCompletionListBlocker: 0.01554800570011139
Info 36644[02:03:40.396] Returning an empty list because completion was requested in an invalid position.
Info 36645[02:03:40.420] getCompletionData: Get current token: 0.0257439985871315
Info 36646[02:03:40.420] getCompletionData: Is inside comment: 0.004624001681804657
Info 36647[02:03:40.420] getCompletionData: Get previous token: 0.060534000396728516
Info 36648[02:03:40.420] getCompletionsAtPosition: isCompletionListBlocker: 0.017563998699188232
Info 36649[02:03:40.420] Returning an empty list because completion was requested in an invalid position.
Info 36650[02:03:40.444] getCompletionData: Get current token: 0.04791899770498276
Info 36651[02:03:40.445] getCompletionData: Is inside comment: 0.008779995143413544
Info 36652[02:03:40.445] getCompletionData: Get previous token: 0.11572099477052689
Info 36653[02:03:40.445] getCompletionsAtPosition: isCompletionListBlocker: 0.02769700437784195
Info 36654[02:03:40.445] Returning an empty list because completion was requested in an invalid position.
Info 36655[02:03:40.463] getCompletionData: Get current token: 0.03270799666643143
Info 36656[02:03:40.463] getCompletionData: Is inside comment: 0.00678599625825882
Info 36657[02:03:40.464] getCompletionData: Get previous token: 0.1589130014181137
Info 36658[02:03:40.464] getCompletionsAtPosition: isCompletionListBlocker: 0.019814997911453247
Info 36659[02:03:40.464] Returning an empty list because completion was requested in an invalid position.
Info 36660[02:03:40.491] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36661[02:03:40.533] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 666 structureChanged: false structureIsReused:: Completely Elapsed: 41.508120000362396ms
Info 36662[02:03:40.533] Different program with same set of files
Info 36663[02:03:40.533] getCompletionData: Get current token: 0.03168100118637085
Info 36664[02:03:40.533] getCompletionData: Is inside comment: 0.003948003053665161
Info 36665[02:03:40.533] getCompletionData: Get previous token: 0.06355799734592438
Info 36666[02:03:40.533] getCompletionsAtPosition: isCompletionListBlocker: 0.0160909965634346
Info 36667[02:03:40.533] Returning an empty list because completion was requested in an invalid position.
Info 36668[02:03:40.556] getCompletionData: Get current token: 0.019825994968414307
Info 36669[02:03:40.556] getCompletionData: Is inside comment: 0.0037180036306381226
Info 36670[02:03:40.556] getCompletionData: Get previous token: 0.04765399545431137
Info 36671[02:03:40.556] getCompletionsAtPosition: isCompletionListBlocker: 0.01591400057077408
Info 36672[02:03:40.556] Returning an empty list because completion was requested in an invalid position.
Info 36673[02:03:40.578] getCompletionData: Get current token: 0.0322749987244606
Info 36674[02:03:40.578] getCompletionData: Is inside comment: 0.0052520036697387695
Info 36675[02:03:40.578] getCompletionData: Get previous token: 0.07312700152397156
Info 36676[02:03:40.578] getCompletionsAtPosition: isCompletionListBlocker: 0.017201997339725494
Info 36677[02:03:40.578] Returning an empty list because completion was requested in an invalid position.
Info 36678[02:03:40.601] getCompletionData: Get current token: 0.030004002153873444
Info 36679[02:03:40.601] getCompletionData: Is inside comment: 0.004941999912261963
Info 36680[02:03:40.602] getCompletionData: Get previous token: 0.07719899713993073
Info 36681[02:03:40.602] getCompletionsAtPosition: isCompletionListBlocker: 0.018303997814655304
Info 36682[02:03:40.602] Returning an empty list because completion was requested in an invalid position.
Info 36683[02:03:41.315] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36684[02:03:41.375] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 667 structureChanged: false structureIsReused:: Completely Elapsed: 59.665034994482994ms
Info 36685[02:03:41.375] Different program with same set of files
Info 36686[02:03:41.760] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36687[02:03:41.825] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 668 structureChanged: false structureIsReused:: Completely Elapsed: 64.52365999668837ms
Info 36688[02:03:41.825] Different program with same set of files
Info 36689[02:03:43.659] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36690[02:03:43.748] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 669 structureChanged: false structureIsReused:: Completely Elapsed: 89.06994199752808ms
Info 36691[02:03:43.748] Different program with same set of files
Info 36692[02:03:44.681] Format host information updated
Info 36693[02:03:44.907] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36694[02:03:44.996] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 670 structureChanged: false structureIsReused:: Completely Elapsed: 88.5638459995389ms
Info 36695[02:03:44.996] Different program with same set of files
Info 36696[02:03:48.055] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36697[02:03:48.150] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 671 structureChanged: false structureIsReused:: Completely Elapsed: 95.56005900353193ms
Info 36698[02:03:48.150] Different program with same set of files
Info 36699[02:03:48.592] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36700[02:03:48.658] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 672 structureChanged: false structureIsReused:: Completely Elapsed: 66.53458200395107ms
Info 36701[02:03:48.658] Different program with same set of files
Info 36702[02:03:48.659] getCompletionData: Get current token: 0.0429919958114624
Info 36703[02:03:48.659] getCompletionData: Is inside comment: 0.006705000996589661
Info 36704[02:03:48.660] getCompletionData: Get previous token: 0.21730300039052963
Info 36705[02:03:48.660] getCompletionsAtPosition: isCompletionListBlocker: 0.020990997552871704
Info 36706[02:03:48.701] getCompletionData: Semantic work: 41.65069900453091
Info 36707[02:03:48.704] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.5087770000100136
Info 36708[02:03:48.706] getCompletionData: Get current token: 0.03266899287700653
Info 36709[02:03:48.706] getCompletionData: Is inside comment: 0.005590997636318207
Info 36710[02:03:48.707] getCompletionData: Get previous token: 0.15406599640846252
Info 36711[02:03:48.707] getCompletionsAtPosition: isCompletionListBlocker: 0.019515998661518097
Info 36712[02:03:48.713] getCompletionData: Semantic work: 6.1766529977321625
Info 36713[02:03:48.715] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.350272998213768
Info 36714[02:03:48.716] getCompletionData: Get current token: 0.019871003925800323
Info 36715[02:03:48.716] getCompletionData: Is inside comment: 0.003291994333267212
Info 36716[02:03:48.716] getCompletionData: Get previous token: 0.08819999545812607
Info 36717[02:03:48.717] getCompletionsAtPosition: isCompletionListBlocker: 0.01577899605035782
Info 36718[02:03:48.724] getCompletionData: Semantic work: 7.154957003891468
Info 36719[02:03:48.726] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.376301996409893
Info 36720[02:03:48.727] getCompletionData: Get current token: 0.02252800017595291
Info 36721[02:03:48.727] getCompletionData: Is inside comment: 0.003348998725414276
Info 36722[02:03:48.727] getCompletionData: Get previous token: 0.09030700474977493
Info 36723[02:03:48.727] getCompletionsAtPosition: isCompletionListBlocker: 0.016133002936840057
Info 36724[02:03:48.731] getCompletionData: Semantic work: 3.376507006585598
Info 36725[02:03:48.733] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.478472001850605
Info 36726[02:03:48.734] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36727[02:03:48.774] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 673 structureChanged: false structureIsReused:: Completely Elapsed: 39.67084100097418ms
Info 36728[02:03:48.774] Different program with same set of files
Info 36729[02:03:48.774] getCompletionData: Get current token: 0.02061600238084793
Info 36730[02:03:48.774] getCompletionData: Is inside comment: 0.0036880001425743103
Info 36731[02:03:48.774] getCompletionData: Get previous token: 0.10099200159311295
Info 36732[02:03:48.774] getCompletionsAtPosition: isCompletionListBlocker: 0.015313997864723206
Info 36733[02:03:48.804] getCompletionData: Semantic work: 29.836751997470856
Info 36734[02:03:48.806] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.4302169978618622
Info 36735[02:03:49.346] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36736[02:03:49.424] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 674 structureChanged: false structureIsReused:: Completely Elapsed: 78.16083100438118ms
Info 36737[02:03:49.425] Different program with same set of files
Info 36738[02:03:50.032] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36739[02:03:50.092] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 675 structureChanged: false structureIsReused:: Completely Elapsed: 59.74534100294113ms
Info 36740[02:03:50.092] Different program with same set of files
Info 36741[02:03:50.682] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36742[02:03:50.765] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 676 structureChanged: false structureIsReused:: Completely Elapsed: 83.30336900055408ms
Info 36743[02:03:50.765] Different program with same set of files
Info 36744[02:03:51.051] getCompletionData: Get current token: 0.05054599791765213
Info 36745[02:03:51.051] getCompletionData: Is inside comment: 0.008859999477863312
Info 36746[02:03:51.052] getCompletionData: Get previous token: 0.09697600454092026
Info 36747[02:03:51.052] getCompletionsAtPosition: isCompletionListBlocker: 0.015772998332977295
Info 36748[02:03:51.055] getCompletionData: Semantic work: 3.770276002585888
Info 36749[02:03:51.624] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36750[02:03:51.687] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 677 structureChanged: false structureIsReused:: Completely Elapsed: 62.98845199495554ms
Info 36751[02:03:51.687] Different program with same set of files
Info 36752[02:03:52.152] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36753[02:03:52.196] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 678 structureChanged: false structureIsReused:: Completely Elapsed: 44.15582799911499ms
Info 36754[02:03:52.196] Different program with same set of files
Info 36755[02:03:52.247] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36756[02:03:52.285] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 679 structureChanged: false structureIsReused:: Completely Elapsed: 37.887952998280525ms
Info 36757[02:03:52.285] Different program with same set of files
Info 36758[02:03:53.976] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36759[02:03:54.045] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 680 structureChanged: false structureIsReused:: Completely Elapsed: 69.20782600343227ms
Info 36760[02:03:54.045] Different program with same set of files
Info 36761[02:03:54.183] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36762[02:03:54.231] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 681 structureChanged: false structureIsReused:: Completely Elapsed: 47.70471999794245ms
Info 36763[02:03:54.231] Different program with same set of files
Info 36764[02:03:54.364] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36765[02:03:54.406] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 682 structureChanged: false structureIsReused:: Completely Elapsed: 41.30399300158024ms
Info 36766[02:03:54.406] Different program with same set of files
Info 36767[02:03:54.442] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36768[02:03:54.482] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 683 structureChanged: false structureIsReused:: Completely Elapsed: 40.36324900388718ms
Info 36769[02:03:54.482] Different program with same set of files
Info 36770[02:03:54.636] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36771[02:03:54.677] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 684 structureChanged: false structureIsReused:: Completely Elapsed: 41.681598000228405ms
Info 36772[02:03:54.677] Different program with same set of files
Info 36773[02:03:55.607] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36774[02:03:55.669] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 685 structureChanged: false structureIsReused:: Completely Elapsed: 62.34028100222349ms
Info 36775[02:03:55.669] Different program with same set of files
Info 36776[02:03:56.142] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36777[02:03:56.203] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 686 structureChanged: false structureIsReused:: Completely Elapsed: 61.19200399518013ms
Info 36778[02:03:56.203] Different program with same set of files
Info 36779[02:03:56.627] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36780[02:03:56.684] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 687 structureChanged: false structureIsReused:: Completely Elapsed: 57.44302900135517ms
Info 36781[02:03:56.684] Different program with same set of files
Info 36782[02:03:56.685] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36783[02:03:56.726] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 688 structureChanged: false structureIsReused:: Completely Elapsed: 40.53330900520086ms
Info 36784[02:03:56.726] Different program with same set of files
Info 36785[02:03:57.207] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36786[02:03:57.293] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 689 structureChanged: false structureIsReused:: Completely Elapsed: 85.43639499694109ms
Info 36787[02:03:57.293] Different program with same set of files
Info 36788[02:03:58.475] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36789[02:03:58.475] Elapsed:: 0.07370799779891968ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36790[02:04:18.242] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36791[02:04:18.242] Elapsed:: 0.0265050008893013ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36792[02:04:18.446] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36793[02:04:18.520] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 690 structureChanged: false structureIsReused:: Completely Elapsed: 73.91144299507141ms
Info 36794[02:04:18.520] Different program with same set of files
Info 36795[02:04:20.519] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36796[02:04:20.600] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 691 structureChanged: false structureIsReused:: Completely Elapsed: 80.79178600013256ms
Info 36797[02:04:20.600] Different program with same set of files
Info 36798[02:04:35.244] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36799[02:04:35.324] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 692 structureChanged: false structureIsReused:: Completely Elapsed: 79.71717999875546ms
Info 36800[02:04:35.324] Different program with same set of files
Info 36801[02:04:36.095] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36802[02:04:36.139] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 693 structureChanged: false structureIsReused:: Completely Elapsed: 43.99372699856758ms
Info 36803[02:04:36.139] Different program with same set of files
Info 36804[02:04:36.174] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36805[02:04:36.211] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 694 structureChanged: false structureIsReused:: Completely Elapsed: 36.87204899638891ms
Info 36806[02:04:36.211] Different program with same set of files
Info 36807[02:04:36.306] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36808[02:04:36.350] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 695 structureChanged: false structureIsReused:: Completely Elapsed: 43.97667100280523ms
Info 36809[02:04:36.350] Different program with same set of files
Info 36810[02:04:36.384] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36811[02:04:36.424] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 696 structureChanged: false structureIsReused:: Completely Elapsed: 39.80203399807215ms
Info 36812[02:04:36.424] Different program with same set of files
Info 36813[02:04:36.704] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36814[02:04:36.762] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 697 structureChanged: false structureIsReused:: Completely Elapsed: 57.71668499708176ms
Info 36815[02:04:36.762] Different program with same set of files
Info 36816[02:04:36.873] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36817[02:04:36.916] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 698 structureChanged: false structureIsReused:: Completely Elapsed: 42.463018000125885ms
Info 36818[02:04:36.916] Different program with same set of files
Info 36819[02:04:37.336] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36820[02:04:37.398] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 699 structureChanged: false structureIsReused:: Completely Elapsed: 61.29311800003052ms
Info 36821[02:04:37.398] Different program with same set of files
Info 36822[02:04:37.592] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36823[02:04:37.814] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 700 structureChanged: false structureIsReused:: Completely Elapsed: 222.48773200064898ms
Info 36824[02:04:37.815] Different program with same set of files
Info 36825[02:04:38.304] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36826[02:04:38.348] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 701 structureChanged: false structureIsReused:: Completely Elapsed: 43.83701300621033ms
Info 36827[02:04:38.348] Different program with same set of files
Info 36828[02:04:39.751] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36829[02:04:39.839] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 702 structureChanged: false structureIsReused:: Completely Elapsed: 88.50706800073385ms
Info 36830[02:04:39.840] Different program with same set of files
Info 36831[02:04:40.085] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36832[02:04:40.128] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 703 structureChanged: false structureIsReused:: Completely Elapsed: 42.93390899896622ms
Info 36833[02:04:40.128] Different program with same set of files
Info 36834[02:04:40.176] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36835[02:04:40.215] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 704 structureChanged: false structureIsReused:: Completely Elapsed: 39.036298006772995ms
Info 36836[02:04:40.215] Different program with same set of files
Info 36837[02:04:40.555] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36838[02:04:40.612] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 705 structureChanged: false structureIsReused:: Completely Elapsed: 56.71609000116587ms
Info 36839[02:04:40.612] Different program with same set of files
Info 36840[02:04:40.613] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36841[02:04:40.652] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 706 structureChanged: false structureIsReused:: Completely Elapsed: 38.756253995001316ms
Info 36842[02:04:40.652] Different program with same set of files
Info 36843[02:04:41.643] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36844[02:04:41.713] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 707 structureChanged: false structureIsReused:: Completely Elapsed: 70.1394219994545ms
Info 36845[02:04:41.713] Different program with same set of files
Info 36846[02:04:41.716] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36847[02:04:41.760] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 708 structureChanged: false structureIsReused:: Completely Elapsed: 44.28064800053835ms
Info 36848[02:04:41.760] Different program with same set of files
Info 36849[02:04:42.319] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36850[02:04:42.367] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 709 structureChanged: false structureIsReused:: Completely Elapsed: 48.00817899405956ms
Info 36851[02:04:42.367] Different program with same set of files
Info 36852[02:04:42.884] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36853[02:04:42.938] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 710 structureChanged: false structureIsReused:: Completely Elapsed: 53.4213550016284ms
Info 36854[02:04:42.938] Different program with same set of files
Info 36855[02:04:43.126] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36856[02:04:43.165] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 711 structureChanged: false structureIsReused:: Completely Elapsed: 39.57329300045967ms
Info 36857[02:04:43.165] Different program with same set of files
Info 36858[02:04:43.591] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36859[02:04:43.627] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 712 structureChanged: false structureIsReused:: Completely Elapsed: 36.35044600069523ms
Info 36860[02:04:43.627] Different program with same set of files
Info 36861[02:04:44.029] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36862[02:04:44.088] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 713 structureChanged: false structureIsReused:: Completely Elapsed: 58.773911997675896ms
Info 36863[02:04:44.088] Different program with same set of files
Info 36864[02:04:45.903] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36865[02:04:45.903] Elapsed:: 0.06287200003862381ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36866[02:06:06.094] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36867[02:06:06.094] Elapsed:: 0.07617999613285065ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36868[02:06:08.620] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36869[02:06:08.620] Elapsed:: 0.03474200516939163ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36870[02:06:43.747] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36871[02:06:43.747] Elapsed:: 0.04952400177717209ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36872[02:06:50.503] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36873[02:06:50.503] Elapsed:: 0.028984002768993378ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36874[02:07:40.892] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36875[02:07:40.892] Elapsed:: 0.06607300043106079ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36876[02:07:42.296] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36877[02:07:42.296] Elapsed:: 0.049953997135162354ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36878[02:08:16.279] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36879[02:08:16.279] Elapsed:: 0.06358399987220764ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36880[02:08:16.483] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36881[02:08:16.559] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 714 structureChanged: false structureIsReused:: Completely Elapsed: 75.844553001225ms
Info 36882[02:08:16.560] Different program with same set of files
Info 36883[02:08:17.360] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
